source	target	exposure
hin	ces	0.000108624809907
arc	ara	8.00768737988e-05
ara	eus	0.00229416263064
ben	kan	0.0314285714286
kat	vie	0.00127226463104
hbs	ell	0.00309970097002
heb	ang	0.125
lis	zho	1.59616919393e-05
aze	est	0.000485319097306
kbd	mol	0.000268817204301
sme	rus	2.41627603537e-05
pol	slv	0.00758587531385
